央视IPV4,#genre#
埋堆堆 𝟛,http://live.iill.top/huya.php?id=23735126
埋堆堆 𝟜,http://live.iill.top/huya.php?id=23903123
埋堆堆 𝟝,http://live.iill.top/huya.php?id=23734169
埋堆堆 𝟞,http://live.iill.top/huya.php?id=23863804
埋堆堆 𝟟,http://live.iill.top/huya.php?id=23865080
埋堆堆 𝟠,http://live.iill.top/huya.php?id=23864973
埋堆堆 𝟡,http://live.iill.top/huya.php?id=23903130
埋堆堆 𝟙𝟘,http://live.iill.top/huya.php?id=23860039
埋堆堆 𝟙𝟙,http://live.iill.top/huya.php?id=23903183
埋堆堆 𝟙𝟚,http://live.iill.top/huya.php?id=23903196
埋堆堆 𝟙𝟛,http://live.iill.top/huya.php?id=23728674
埋堆堆 𝟙𝟜,http://live.iill.top/huya.php?id=23865036
埋堆堆 𝟙𝟝,http://live.iill.top/huya.php?id=23829543
埋堆堆 𝟙𝟞,http://live.iill.top/huya.php?id=23865161
埋堆堆 𝟙𝟟,http://live.iill.top/huya.php?id=23865058
埋堆堆 𝟙𝟠,http://live.iill.top/huya.php?id=23824164
埋堆堆 𝟙𝟡,http://live.iill.top/huya.php?id=23863796
埋堆堆 𝟚𝟘,http://live.iill.top/huya.php?id=23734183
埋堆堆 𝟚𝟙,http://live.iill.top/huya.php?id=23728660
埋堆堆 𝟚𝟚,http://live.iill.top/huya.php?id=23865142
埋堆堆 𝟚𝟛,http://live.iill.top/huya.php?id=23734246
埋堆堆 𝟚𝟜,http://live.iill.top/huya.php?id=23865171
埋堆堆 𝟚𝟝,http://live.iill.top/huya.php?id=23734256
埋堆堆 𝟚𝟞,http://live.iill.top/huya.php?id=23749083

影视,#genre#
音乐石榴「音乐」,http://live.iill.top/huya.php?id=17091681
音乐速递「音乐」,http://live.iill.top/huya.php?id=19439762
治愈•放松「音乐」,http://live.iill.top/huya.php?id=21241811
阅读•学习「音乐」,http://live.iill.top/huya.php?id=21241813
电视剧•1「解说」,http://live.iill.top/huya.php?id=21277391
电视剧•2「解说」,http://live.iill.top/huya.php?id=25018873
电影•1「解说」,http://live.iill.top/huya.php?id=20289754
电影•2「解说」,http://live.iill.top/huya.php?id=24983280
电影•3「解说」,http://live.iill.top/huya.php?id=24396428
动漫•1「解说」,http://live.iill.top/huya.php?id=19757963
恐怖电影「解说」,http://live.iill.top/huya.php?id=23419131
漫威「解说」,http://live.iill.top/huya.php?id=17089779
美剧「解说」,http://live.iill.top/huya.php?id=20488841
七龙珠「解说」,http://live.iill.top/huya.php?id=25650806
止戈电影「解说」,http://live.iill.top/huya.php?id=19863777
挨饿德•1「其他」,http://live.iill.top/huya.php?id=20985858
挨饿德•2「其他」,http://live.iill.top/huya.php?id=17693860
互扇巴掌大赛「其他」,http://live.iill.top/huya.php?id=20072873
荒野求生「其他」,http://live.iill.top/huya.php?id=593667
野行者「其他」,http://live.iill.top/huya.php?id=20072663
跳舞「其他」,http://live.iill.top/huya.php?id=24634408
茶啊二中「动画」,http://live.iill.top/huya.php?id=11213191
哆啦A梦「动漫」,http://live.iill.top/huya.php?id=11601963
航海王「动漫」,http://live.iill.top/huya.php?id=16913382
七龙珠「动漫」,http://live.iill.top/huya.php?id=11601966
猫和老鼠「动漫」,http://live.iill.top/huya.php?id=11352879
中华小当家「动漫」,http://live.iill.top/huya.php?id=11342413




国际,#genre#

CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
ABCNews,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index_45.m3u8
BBC America,https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
DCCouncilChannel.htm,http://video.oct.dc.gov/out/u/15_12.m3u8
CNN,https://jmp2.uk/SamsungTVPlus/GBBD8000016N.m3u8
CNN,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/a34479f36e18de8ab839234f2a59ab7c.m3u8
CNNNews,https://d25usgadhphvwi.cloudfront.net/hls/stv_plus_640x360/playlist.m3u8
NBC,https://jmp2.uk/SamsungTVPlus/USBB2200014DK.m3u8
FOX,https://jmp2.uk/SamsungTVPlus/USBA300024TN.m3u8
SkyNews,https://jmp2.uk/SamsungTVPlus/USBB52000022Q.m3u8
WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
Scripps News,https://jmp2.uk/SamsungTVPlus/USBD3000073N.m3u8
AXS TV Now,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
CBN News,https://bcovlive-a.akamaihd.net/re8d9f611ee4a490a9bb59e52db91414d/us-east-1/734546207001/playlist.m3u8
GB News,https://jmp2.uk/SamsungTVPlus/GBBB1600008R3.m3u8
RT News,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
Africa News,https://euronews-africanews-english-1-eu.xiaomi.wurl.tv/playlist.m3u8
Al Jazeera,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Bloomberg Originals,https://jmp2.uk/SamsungTVPlus/GBBC900012J9.m3u8
ION Plus,https://jmp2.uk/SamsungTVPlus/USBD300003LK.m3u8
Vevo Pop,https://jmp2.uk/SamsungTVPlus/GBBC19000017V.m3u8
Love Nature,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8
Kids TV,https://jansonmedia-kidstv-1-us.xiaomi.wurl.tv/playlist.m3u8
Fight Network,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8
Wild Earth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8
Xplore,https://jmp2.uk/SamsungTVPlus/USBC2100008DP.m3u8
Clarity 4K,https://jmp2.uk/SamsungTVPlus/USBA3800005NI.m3u8
FIFA+,https://jmp2.uk/SamsungTVPlus/ATBA3300007PT.m3u8
Stadium,https://jmp2.uk/SamsungTVPlus/USAJ3504705A.m3u8
NBC Sport,https://jmp2.uk/SamsungTVPlus/USBD420002446.m3u8
Trace Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
SportsGrid,https://amg00315-sportsgrid-firetv.amagi.tv/playlist.m3u8
TBS,http://143.244.60.30/TBS/index.m3u8
Tastemade,https://jmp2.uk/SamsungTVPlus/GBBB38000093D.m3u8
MovieSphere,https://jmp2.uk/SamsungTVPlus/USBD17000117B.m3u8
The Lego Channel,https://jmp2.uk/SamsungTVPlus/GBBC4300005AL.m3u8
RT Documentary,https://rt-rtd.rttv.com/live/rtdoc/playlist_4500Kb.m3u8
Taiwan Plus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
ComedyDynamics,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-comedydynamics-xiaomi/playlist.m3u8
BBC Earth,https://d206rrc0yoxllg.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-staxtq3pp4n9p/115c93cf-88fa-4c4d-86c1-ca74ac6969d7/3.m3u8
History,https://da8eq3kpws4wh.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-qwqfh4ecsmf30/7f1c6847-381e-477d-9bda-b62f74400ee0/3.m3u8
TED Talks,https://tedconferences-ted-1-us.xiaomi.wurl.tv/playlist.m3u8
Kids TV,https://jansonmedia-kidstv-1-us.xiaomi.wurl.tv/playlist.m3u8
Mytime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
Museum,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01492-secomsasmediart-museumtven-xiaomi/playlist.m3u8
LoveStories,https://lovestoriestv-lovestoriestv-1-eu.xiaomi.wurl.tv/playlist.m3u8
Travel XP,https://travelxp-travelxp-1-eu.xiaomi.wurl.tv/playlist.m3u8
Ondemand China,https://newidco-ondemandchina-1-us.xiaomi.wurl.tv/playlist.m3u8
Yu-Gi-Oh,https://fastmedia-yu-gi-oh-1-gb.xiaomi.wurl.tv/playlist.m3u8
Young Hollywood,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00143-younghollywoodl-younghollywood-xiaomi/playlist.m3u8
Food,https://food-eu.xiaomi.wurl.tv/playlist.m3u8
La La Life,https://amg02051-soulpublishing-amg02051c8-xiaomi-in-398.playouts.now.amagi.tv/playlist/amg02051-admecyltd-lalalifeenglish-xiaomiin/playlist.m3u8
Rakuten Viki,https://newidco-rakutenviki-2-eu.xiaomi.wurl.tv/playlist.m3u8
Rakuten Comedy,https://rakuten-comedymovies-1-gb.xiaomi.wurl.tv/playlist.m3u8
Rakuten Action,https://rakuten-actionmovies-1-gb.xiaomi.wurl.tv/playlist.m3u8
Rakuten Thriller,https://rakuten-thriller-1-gb.xiaomi.wurl.tv/playlist.m3u8
Rakuten British Films,https://rakuten-british-films-1-gb.xiaomi.wurl.tv/playlist.m3u8
Global Fashion Channel,https://gfcomnimedia-globalfashionchannel-1-eu.xiaomi.wurl.tv/playlist.m3u8
Comedy Hub,https://jmp2.uk/SamsungTVPlus/GBBD25000038Y.m3u8
New KPOP,https://newidco-newkid-1-eu.xiaomi.wurl.tv/playlist.m3u8
Billiards TV,https://newidco-billiardstv-1-eu.xiaomi.wurl.tv/playlist.m3u8

「CA」 CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
「CA」 CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
「CA」 TheShoppingChannel,http://tscstreaming-lh.akamaihd.net/i/TSCLiveStreaming_1@91031/master.m3u8
「DE」 Baden TV,http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8
「KH」 Bayon TV,http://203.176.130.123:8989/live/bayontv1_480k.stream/playlist.m3u8?zshijd
「KH」NATIONAL GEOGRAPHIC,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b1800000_t64NzIwcA==.m3u8
「KH」 Persiana Comedy,http://51.210.199.27/hls/stream.m3u8
「KH」 Persiana Documentary,http://51.210.199.23/hls/stream.m3u8
「KH」 Persiana Family,http://51.210.199.19/hls/stream.m3u8
「KH」 Persiana Music,http://51.210.199.24/hls/stream.m3u8
「KH」 Persiana Nostalgia,http://51.210.199.20/hls/stream.m3u8
「KH」 Persiana Iranian,http://51.210.199.22/hls/stream.m3u8
「KH」 TVR,https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8
「KH」France 24,http://58.99.33.16:1935/liveedge17/live_156_3.stream/chunklist.m3u8
「QA」半岛新闻「英语」,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8?zshijd
「QA」半岛新闻「阿拉伯」,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
「RU」 ALKORQAPLUS,http://32.shqiptv.org/korca/albplus/index.m3u8
「RU」 GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8?zshijd
「RU」 TivikomUlan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
「RU」 TVBRICS(ENG),http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
「RU」 Орск,http://infochhdcdn.trkeurasia.ru/orsk-infochhd/infochhd/playlist.m3u8
「RU」 Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
「SG」亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
「TU」TRT World,https://tv-trtworld.live.trt.com.tr/master.m3u8
「US」 Bloomberg TV+2,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8?zshijd
「US」 BloombergTV+2,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8
「US」 Newsma xTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
「US」 WOW TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/playlist.m3u8

泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日本新闻,https://n24-cdn-live.ntv.co.jp:443/ch01/high.m3u8
日本新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8




日韩港俄,#genre#

日·QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩·KBC,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩·MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩·职业,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
CGTN,http://live.cgtn.com/1000/prog_index.m3u8
CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN西语,http://livees.cgtn.com/1000e/prog_index.m3u8
CGTN俄语,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN纪实,https://livedoc.cgtn.com/500d/prog_index.m3u8
Channel News Asia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
Channel News Asia『蓝光』,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA(1080p)[480*270],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
NDTV 24X7[640*480],https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/ndtv24x7master.m3u8
THAIPBS-3,http://thaipbs-live.cdn.byteark.com/live/playlist_480p/index.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
ZEEALWAN50,http://ghaasiflu.online/Dijlah/tracks-v1a1/mono.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC(Opt-1)[996*560],http://92.50.128.180/utv/1358/index.m3u8
俄·音乐TROSoyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
法·24台,http://tv.balkanweb.com/news24/livestream/playlist.m3u8
法·24台,http://tv.balkanweb.com:8081/news24/livestream/chunks.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA Public Channel,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
泰·THAIPBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
乌·100ws,http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8
乌·M2音乐,http://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,http://europa-crtvg.flumotion.com/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
TVB J2,https://j3.lhlh.app/mv.m3u8?checkedby:iptvcat.com
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
民视新闻HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBSAmerica,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
AlarabyTV,https://alaraby.cdn.octivid.com/alaraby/smil:alaraby.stream.smil/playlist.m3u8
ComedyChannel,https://uksono1-samsunguk.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Inwonder,https://inwonder-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
UgraTV,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
UniverTV,http://cdn.universmotri.ru/live/hq.sdp/chunklist_w1792531.m3u8
Comedy,http://51.210.199.27/hls/stream.m3u8
Documentary,http://51.210.199.23/hls/stream.m3u8
Family,http://51.210.199.19/hls/stream.m3u8
Iranian,http://51.210.199.22/hls/stream.m3u8
Music,http://51.210.199.24/hls/stream.m3u8
Nostalgia,http://51.210.199.20/hls/stream.m3u8
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-Arirang,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国-KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国-NBS Korea Agricultural Broadc,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
越南-VBSTV,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/playlist.m3u8
印尼-TVRISports,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI4)/Stream(03)/index.m3u8
印尼-TVRIKanal3,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8
印尼-METROTV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
伊朗-PBCTapeshTV,http://iptv.tapesh.tv/tapesh/playlist.m3u8
伊拉克-SharqiyaNews,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
日本UN WeTV,https://cdnapi.kaltura.com/p/2503451/sp/250345100/playManifest/entryId/1_gb6tjmle/protocol/https/format/applehttp/a.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
